filename,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,entropy_d1_a0,entropy_d1_a45,entropy_d1_a90,entropy_d1_a135,entropy_d2_a0,entropy_d2_a45,entropy_d2_a90,entropy_d2_a135,name
Tamara (5).jpg,0.928085558,0.909579019,0.941726132,0.915080254,0.885229925,0.909579019,0.910744923,0.915080254,0.427557572,0.416181045,0.435955716,0.418453551,0.399952307,0.416181045,0.415006126,0.418453551,0.966530448,0.960083439,0.977104202,0.958586411,0.936106092,0.960083439,0.959254808,0.958586411,2.082510125,2.158949851,2.009637225,2.143746016,2.274118421,2.158949851,2.158870689,2.143746016,Tamara
Tamara (50).jpg,0.894451641,0.872110184,0.917458893,0.88072548,0.839418897,0.872110184,0.876517498,0.88072548,0.413853594,0.399736302,0.421416397,0.404931574,0.387720226,0.399736302,0.397478374,0.404931574,0.968314048,0.95977573,0.976164498,0.960401669,0.939580675,0.95977573,0.956766646,0.960401669,2.275652907,2.369951093,2.203576971,2.342405117,2.474926956,2.369951093,2.376455116,2.342405117,Tamara
Tamara (6).jpg,0.914008583,0.896439369,0.931097296,0.90058628,0.867780634,0.896439369,0.900360717,0.90058628,0.428107352,0.416418192,0.432048272,0.419300375,0.403634154,0.416418192,0.412366638,0.419300375,0.956857859,0.950076124,0.971466295,0.948463617,0.91836291,0.950076124,0.953580051,0.948463617,2.271358258,2.342279237,2.189896193,2.32998319,2.464036894,2.342279237,2.331508132,2.32998319,Tamara
Tamara (7).jpg,0.926592534,0.907885686,0.940557333,0.911069575,0.883491261,0.907885686,0.909184976,0.911069575,0.434849523,0.422201352,0.441384162,0.423469922,0.408811921,0.422201352,0.41781088,0.423469922,0.958748344,0.950894831,0.974186005,0.949312558,0.916707768,0.950894831,0.954582273,0.949312558,2.077827988,2.156519856,1.999856568,2.146007521,2.270403845,2.156519856,2.149609262,2.146007521,Tamara
Tamara (8).jpg,0.920861827,0.906087514,0.939913616,0.906835724,0.874880565,0.906087514,0.906440781,0.906835724,0.442480381,0.433805632,0.451675144,0.433412524,0.415377159,0.433805632,0.430438273,0.433412524,0.962442595,0.955357568,0.976411392,0.953819811,0.919714003,0.955357568,0.955943045,0.953819811,2.079451085,2.132023099,1.978915666,2.136133571,2.274923965,2.132023099,2.127671031,2.136133571,Tamara
Tamara (9).jpg,0.934461846,0.919899122,0.95086122,0.921010748,0.892295095,0.919899122,0.920958435,0.921010748,0.448935913,0.43950972,0.457394432,0.440362664,0.423269941,0.43950972,0.437475713,0.440362664,0.969965349,0.964232415,0.981381358,0.962482234,0.934859705,0.964232415,0.964521407,0.962482234,1.978730038,2.037314703,1.887668327,2.035799426,2.170411322,2.037314703,2.03172996,2.035799426,Tamara
Vincent (1).jpg,0.87945683,0.865471233,0.895574485,0.863277888,0.831571326,0.865471233,0.86627823,0.863277888,0.38082531,0.37158449,0.390363289,0.370770028,0.352129202,0.37158449,0.369274533,0.370770028,0.909896265,0.898975698,0.933154803,0.897043901,0.854768742,0.898975698,0.906516903,0.897043901,2.392169036,2.446703927,2.311750262,2.45288115,2.580927645,2.446703927,2.440406798,2.45288115,Vincent 
Vincent (10).jpg,0.917837952,0.893201609,0.91256352,0.893684039,0.873102411,0.893201609,0.866817741,0.893684039,0.330871016,0.316799233,0.328396657,0.316580869,0.304487136,0.316799233,0.302820021,0.316580869,0.972995751,0.960361315,0.969995988,0.963460705,0.953425895,0.960361315,0.947249787,0.963460705,2.479971941,2.597749149,2.509209721,2.585765651,2.671730331,2.597749149,2.709004205,2.585765651,Vincent 
Vincent (11).jpg,0.911719836,0.885007641,0.921969445,0.899760023,0.86003718,0.885007641,0.874403303,0.899760023,0.329579916,0.313288562,0.336465106,0.322394978,0.298909559,0.313288562,0.307677523,0.322394978,0.968702648,0.955489524,0.971466318,0.962754408,0.943246385,0.955489524,0.946833037,0.962754408,2.487851617,2.607153767,2.443260809,2.543479945,2.705974087,2.607153767,2.658173556,2.543479945,Vincent 
Vincent (12).jpg,0.924057362,0.89226202,0.908540557,0.898495585,0.889976147,0.89226202,0.86006215,0.898495585,0.355388043,0.333061463,0.343551885,0.337771219,0.333064016,0.333061463,0.313210071,0.337771219,0.967286891,0.949286197,0.958129696,0.952439397,0.947338421,0.949286197,0.926453071,0.952439397,2.320660812,2.469635335,2.399071408,2.444654247,2.477870619,2.469635335,2.610767116,2.444654247,Vincent 
Vincent (13).jpg,0.931938976,0.909611113,0.921214248,0.912062671,0.900778697,0.909611113,0.882900035,0.912062671,0.376274028,0.358753918,0.366881814,0.362662556,0.355547509,0.358753918,0.340926117,0.362662556,0.974497979,0.964630066,0.969242002,0.963864558,0.959214716,0.964630066,0.948138083,0.963864558,2.288907187,2.396772195,2.348369002,2.39400178,2.437389657,2.396772195,2.527922507,2.39400178,Vincent 
Vincent (14).jpg,0.916800535,0.883902776,0.904674167,0.892594127,0.876369783,0.883902776,0.853970863,0.892594127,0.35789724,0.336941966,0.350327454,0.341759387,0.331598066,0.336941966,0.320222947,0.341759387,0.963340472,0.946445225,0.956623508,0.947801042,0.938683474,0.946445225,0.921794711,0.947801042,2.375739205,2.518474327,2.427693427,2.489613523,2.55879735,2.518474327,2.643837111,2.489613523,Vincent 
Vincent (15).jpg,0.92086976,0.890565405,0.912755471,0.901114543,0.883205313,0.890565405,0.863748693,0.901114543,0.363130511,0.343748017,0.357653115,0.34950597,0.338425264,0.343748017,0.327275687,0.34950597,0.964568517,0.945300197,0.957682592,0.950560111,0.941443048,0.945300197,0.921791074,0.950560111,2.294126497,2.432444451,2.336978119,2.394057142,2.462984869,2.432444451,2.551316175,2.394057142,Vincent 
Vincent (16).jpg,0.931833147,0.915674361,0.935498957,0.917393476,0.894722424,0.915674361,0.899000747,0.917393476,0.383077537,0.37170016,0.383946001,0.373231222,0.360652132,0.37170016,0.360559252,0.373231222,0.971090953,0.965577096,0.977867273,0.965185821,0.945939293,0.965577096,0.959984219,0.965185821,2.263171911,2.337445172,2.238674607,2.331363875,2.435811836,2.337445172,2.409108113,2.331363875,Vincent 
Vincent (17).jpg,0.932271161,0.909770855,0.927257266,0.911829259,0.895014881,0.909770855,0.881967058,0.911829259,0.36009203,0.344294557,0.355608578,0.34644018,0.335782288,0.344294557,0.326195476,0.34644018,0.974676601,0.963310855,0.970101808,0.963093115,0.958236843,0.963310855,0.944953795,0.963093115,2.325465715,2.437631967,2.357013745,2.433422761,2.498696912,2.437631967,2.57101917,2.433422761,Vincent 
Vincent (18).jpg,0.925310835,0.911953989,0.937450426,0.911825275,0.890617902,0.911953989,0.907416039,0.911825275,0.446936784,0.437869492,0.456678149,0.436739726,0.421884136,0.437869492,0.433380317,0.436739726,0.927904846,0.910076681,0.940935783,0.909107908,0.882045042,0.910076681,0.901431439,0.909107908,1.968841539,2.030958233,1.908130203,2.035269307,2.123254964,2.030958233,2.054274258,2.035269307,Vincent 
Vincent (19).jpg,0.953029108,0.94110207,0.955838206,0.94322831,0.929510606,0.94110207,0.932290208,0.94322831,0.523432841,0.513227971,0.523000152,0.514339597,0.505368319,0.513227971,0.502733679,0.514339597,0.95556886,0.944718039,0.967714556,0.952192676,0.92155987,0.944718039,0.945445724,0.952192676,1.625508165,1.68387632,1.613241516,1.673265474,1.734206541,1.68387632,1.728675283,1.673265474,Vincent 
Vincent (2).jpg,0.932460775,0.921087336,0.926297259,0.917056964,0.908049939,0.921087336,0.900194401,0.917056964,0.544477533,0.535587912,0.53698468,0.533111096,0.529002189,0.535587912,0.518985845,0.533111096,0.91500464,0.903671609,0.917303599,0.893920842,0.859182708,0.903671609,0.863897696,0.893920842,1.769436244,1.823349481,1.806394762,1.841248586,1.873558958,1.823349481,1.924457642,1.841248586,Vincent 
Vincent (20).jpg,0.9402156,0.922833271,0.935499207,0.925283819,0.912626309,0.922833271,0.90313672,0.925283819,0.447520664,0.437111073,0.441694416,0.438274787,0.432451718,0.437111073,0.421821987,0.438274787,0.962942103,0.95058713,0.961702609,0.951136323,0.934725758,0.95058713,0.934184366,0.951136323,2.053452363,2.135731401,2.077388366,2.122209814,2.185232322,2.135731401,2.227559268,2.122209814,Vincent 
Vincent (21).jpg,0.953276256,0.937409444,0.950506071,0.940214571,0.93131293,0.937409444,0.921394427,0.940214571,0.512016343,0.503161635,0.508144986,0.503876411,0.501289865,0.503161635,0.490767795,0.503876411,0.97385996,0.961591627,0.974637893,0.965336169,0.952394216,0.961591627,0.95176598,0.965336169,1.8120509,1.894653307,1.832963033,1.880112537,1.915681981,1.894653307,1.972816628,1.880112537,Vincent 
Vincent (22).jpg,0.934768701,0.917009748,0.93485808,0.917147775,0.902673465,0.917009748,0.896979341,0.917147775,0.429207197,0.415543337,0.426138517,0.416102875,0.409010153,0.415543337,0.399484667,0.416102875,0.95739088,0.943886718,0.95872487,0.943678671,0.927477631,0.943886718,0.929495993,0.943678671,2.097239863,2.183004756,2.101392813,2.185848131,2.248164633,2.183004756,2.277078607,2.185848131,Vincent 
Vincent (23).jpg,0.929192841,0.900313648,0.920426847,0.904858257,0.887383287,0.900313648,0.870490853,0.904858257,0.372780157,0.351505232,0.365061779,0.355254305,0.344670027,0.351505232,0.331729152,0.355254305,0.966898142,0.951162596,0.961917792,0.95295481,0.942362972,0.951162596,0.931038512,0.95295481,2.260128441,2.397740785,2.307325492,2.381971146,2.45494181,2.397740785,2.530610742,2.381971146,Vincent 
Vincent (24).jpg,0.923116171,0.90769531,0.917609426,0.9086337,0.90091951,0.90769531,0.888193771,0.9086337,0.448276139,0.438319481,0.442075897,0.438672916,0.435454308,0.438319481,0.424392227,0.438672916,0.951898136,0.941503792,0.952194328,0.940165194,0.925844146,0.941503792,0.925129018,0.940165194,2.070058703,2.138595271,2.095645569,2.135840211,2.168438932,2.138595271,2.229769779,2.135840211,Vincent 
Vincent (25).jpg,0.939399027,0.922861999,0.935120788,0.922753512,0.912202746,0.922861999,0.90600305,0.922753512,0.437224972,0.426490457,0.432444497,0.425706739,0.421116563,0.426490457,0.412811576,0.425706739,0.962211381,0.949811925,0.959451541,0.945959342,0.940080159,0.949811925,0.933204063,0.945959342,2.076976115,2.156274668,2.102286209,2.162652563,2.201955874,2.156274668,2.239561188,2.162652563,Vincent 
Vincent (26).jpg,0.94153869,0.921373266,0.936420941,0.926212194,0.909321385,0.921373266,0.898676398,0.926212194,0.380699214,0.366311319,0.373978533,0.369370246,0.362366163,0.366311319,0.349140076,0.369370246,0.977567098,0.969819021,0.97871255,0.972685101,0.958488013,0.969819021,0.962376979,0.972685101,2.249499494,2.349477455,2.271826197,2.325409787,2.407722631,2.349477455,2.451686812,2.325409787,Vincent 
Vincent (27).jpg,0.959860974,0.948043896,0.970656988,0.952879906,0.920492312,0.948043896,0.942553323,0.952879906,0.516828552,0.50492282,0.527637992,0.509709358,0.477949987,0.50492282,0.498761237,0.509709358,0.948678507,0.933651253,0.962643234,0.939822137,0.8979388,0.933651253,0.926926249,0.939822137,1.600459216,1.666486076,1.536036722,1.640335741,1.795228336,1.666486076,1.696530621,1.640335741,Vincent 
Vincent (28).jpg,0.92578125,0.89771949,0.918442421,0.904309009,0.8880584,0.89771949,0.872840803,0.904309009,0.35514231,0.33693113,0.349992887,0.340776379,0.330871397,0.33693113,0.32178297,0.340776379,0.97209963,0.958953633,0.970484649,0.96450827,0.953153126,0.958953633,0.946722559,0.96450827,2.337272802,2.4688352,2.373777212,2.437503214,2.507809281,2.4688352,2.577473913,2.437503214,Vincent 
Vincent (29).jpg,0.933569144,0.906497613,0.928014272,0.911990824,0.894990079,0.906497613,0.881938244,0.911990824,0.379879859,0.359516381,0.372741111,0.364304847,0.354553757,0.359516381,0.342348514,0.364304847,0.970842698,0.958013933,0.968588703,0.959120456,0.949269768,0.958013933,0.941652281,0.959120456,2.258265579,2.384309886,2.288768025,2.366019423,2.439423556,2.384309886,2.500377052,2.366019423,Vincent 
Vincent (3).jpg,0.932657263,0.914994912,0.925859773,0.923126046,0.908020396,0.914994912,0.897845544,0.923126046,0.512085231,0.500514431,0.5050057,0.502691226,0.495936943,0.500514431,0.484632028,0.502691226,0.928388263,0.906158773,0.924621262,0.925484374,0.893754693,0.906158773,0.885485634,0.925484374,1.857760289,1.940323128,1.900859416,1.903615708,1.963402828,1.940323128,2.023540471,1.903615708,Vincent 
Vincent (30).jpg,0.918753452,0.883423748,0.908141818,0.893676184,0.880195035,0.883423748,0.858727634,0.893676184,0.360512922,0.336339538,0.351058754,0.34218358,0.336090241,0.336339538,0.320097178,0.34218358,0.960163394,0.941782231,0.96000133,0.949550885,0.934016544,0.941782231,0.929203229,0.949550885,2.364365857,2.519861421,2.415077773,2.481120277,2.536485338,2.519861421,2.627306847,2.481120277,Vincent 
Vincent (31).jpg,0.910664298,0.8850649,0.913782784,0.885456594,0.853748322,0.8850649,0.864752259,0.885456594,0.374179313,0.357086798,0.372992451,0.356739571,0.340660334,0.357086798,0.343099433,0.356739571,0.968129708,0.957372975,0.968674932,0.955138054,0.938918637,0.957372975,0.941129743,0.955138054,2.330840512,2.440717258,2.329156204,2.445908216,2.550945273,2.440717258,2.542354664,2.445908216,Vincent 
Vincent (32).jpg,0.915866025,0.892995501,0.922404759,0.892930359,0.862837515,0.892995501,0.875856797,0.892930359,0.393026613,0.379082686,0.394749292,0.378516139,0.363429719,0.379082686,0.368033925,0.378516139,0.968045516,0.956836449,0.971301476,0.957105047,0.938694921,0.956836449,0.94461175,0.957105047,2.259350122,2.36126548,2.240674964,2.363985436,2.468039729,2.36126548,2.445379245,2.363985436,Vincent 
Vincent (33).jpg,0.919779484,0.89406987,0.921991518,0.897111524,0.869215759,0.89406987,0.877292716,0.897111524,0.389040986,0.373842268,0.388793322,0.373165685,0.358328502,0.373842268,0.360560105,0.373165685,0.969439379,0.9574992,0.970357386,0.958080739,0.942867466,0.9574992,0.946062281,0.958080739,2.281268687,2.391150644,2.277714667,2.387321674,2.487068063,2.391150644,2.475989948,2.387321674,Vincent 
Vincent (34).jpg,0.919852217,0.894889366,0.921792135,0.895235473,0.866917965,0.894889366,0.8748421,0.895235473,0.38997968,0.374093168,0.388948601,0.372894603,0.357562459,0.374093168,0.35931574,0.372894603,0.969990053,0.957047301,0.970099361,0.958486925,0.943199015,0.957047301,0.944185287,0.958486925,2.291723506,2.409589703,2.294852024,2.409326878,2.505361405,2.409589703,2.506109636,2.409326878,Vincent 
Vincent (35).jpg,0.918021581,0.897842031,0.919809156,0.893328422,0.868377611,0.897842031,0.876138516,0.893328422,0.382599973,0.367535969,0.38196597,0.367685224,0.352436004,0.367535969,0.354848751,0.367685224,0.968659599,0.959369508,0.968176279,0.956710021,0.946325922,0.959369508,0.943762132,0.956710021,2.322472276,2.417053655,2.322586963,2.430556337,2.517488249,2.417053655,2.518352445,2.430556337,Vincent 
Vincent (36).jpg,0.919496901,0.895839062,0.923293119,0.898364347,0.869670941,0.895839062,0.880473548,0.898364347,0.378197718,0.363747399,0.378254367,0.363144618,0.348930181,0.363747399,0.351263649,0.363144618,0.969111206,0.960736414,0.971651363,0.956157843,0.941799946,0.960736414,0.947052072,0.956157843,2.325935814,2.427821562,2.314609192,2.427721358,2.532695733,2.427821562,2.512137426,2.427721358,Vincent 
Vincent (37).jpg,0.907099641,0.884519298,0.910383496,0.880672373,0.857565943,0.884519298,0.865184435,0.880672373,0.406912122,0.393531637,0.405125138,0.391357002,0.380135607,0.393531637,0.378485539,0.391357002,0.95603728,0.943421605,0.957059228,0.939122635,0.924149368,0.943421605,0.92621982,0.939122635,2.266276231,2.359243015,2.267478457,2.376795471,2.44912539,2.359243015,2.457719254,2.376795471,Vincent 
Vincent (38).jpg,0.910969343,0.885944207,0.913714031,0.883151649,0.856929126,0.885944207,0.866771765,0.883151649,0.402901436,0.387006363,0.400645939,0.384004101,0.371526145,0.387006363,0.37067431,0.384004101,0.957603334,0.94327736,0.958227761,0.939869176,0.922823176,0.94327736,0.92435989,0.939869176,2.279058288,2.384848843,2.282831372,2.402901485,2.484838164,2.384848843,2.490560103,2.402901485,Vincent 
Vincent (39).jpg,0.907121178,0.888490477,0.917906149,0.886204024,0.85411812,0.888490477,0.879118655,0.886204024,0.38952048,0.376137382,0.392125276,0.373972886,0.357311571,0.376137382,0.365435993,0.373972886,0.95332069,0.946623421,0.962942243,0.937680765,0.912156816,0.946623421,0.936342602,0.937680765,2.34934732,2.427746417,2.3067133,2.444254515,2.567482829,2.427746417,2.483912883,2.444254515,Vincent 
Vincent (4).jpg,0.915389988,0.897324877,0.92290955,0.897550266,0.87392259,0.897324877,0.888440637,0.897550266,0.389465084,0.376161098,0.39228457,0.376957547,0.362788684,0.376161098,0.369088807,0.376957547,0.956121222,0.945849941,0.96545229,0.948045213,0.924437926,0.945849941,0.944983921,0.948045213,2.258785455,2.338940403,2.215413232,2.334746093,2.438757485,2.338940403,2.372150585,2.334746093,Vincent 
Vincent (40).jpg,0.909569679,0.890165153,0.916913407,0.888173294,0.85788163,0.890165153,0.876566933,0.888173294,0.347143632,0.334046717,0.350674551,0.334288605,0.316775877,0.334046717,0.326407508,0.334288605,0.963294108,0.949951415,0.967640782,0.95425824,0.93195703,0.949951415,0.945022563,0.95425824,2.46699175,2.558804285,2.435386081,2.5599783,2.681709538,2.558804285,2.619187881,2.5599783,Vincent 
Vincent (41).jpg,0.919913733,0.893654834,0.920222398,0.897797172,0.868711339,0.893654834,0.874389471,0.897797172,0.376047383,0.360305312,0.374824317,0.360853084,0.345871988,0.360305312,0.346901386,0.360853084,0.972446353,0.963290595,0.972821327,0.962297743,0.949883227,0.963290595,0.949861603,0.962297743,2.326097785,2.437277158,2.329009514,2.428426592,2.530928696,2.437277158,2.531694822,2.428426592,Vincent 
Vincent (42).jpg,0.916294074,0.891329465,0.922346138,0.893067657,0.861220053,0.891329465,0.874947703,0.893067657,0.362710562,0.346435592,0.362989472,0.346466629,0.331238508,0.346435592,0.333497187,0.346466629,0.970582893,0.961786901,0.972658821,0.957554121,0.94246711,0.961786901,0.948268729,0.957554121,2.398870348,2.507513416,2.380286894,2.512431657,2.629029268,2.507513416,2.596020454,2.512431657,Vincent 
Vincent (43).jpg,0.922153992,0.898399667,0.923360786,0.898833865,0.874896249,0.898399667,0.880210718,0.898833865,0.422871425,0.407859577,0.421890513,0.407306579,0.393233994,0.407859577,0.393481438,0.407306579,0.963450884,0.949550384,0.966582617,0.953367598,0.932999326,0.949550384,0.940177029,0.953367598,2.184938792,2.290636654,2.183264092,2.287704188,2.377875662,2.290636654,2.375221205,2.287704188,Vincent 
Vincent (44).jpg,0.918824737,0.897721313,0.924769135,0.895303196,0.869337046,0.897721313,0.878965196,0.895303196,0.397341217,0.384080227,0.398055622,0.381731612,0.367144876,0.384080227,0.369261009,0.381731612,0.959282859,0.951833203,0.966142501,0.940579175,0.919218345,0.951833203,0.935339722,0.940579175,2.296898057,2.38828823,2.273670263,2.407895816,2.51251537,2.38828823,2.484007764,2.407895816,Vincent 
Vincent (45).jpg,0.916596587,0.894360542,0.913302961,0.892832056,0.874481187,0.894360542,0.871146712,0.892832056,0.411107273,0.397027736,0.408865212,0.395447982,0.383373028,0.397027736,0.380095219,0.395447982,0.954778445,0.942840142,0.956164929,0.935770604,0.918863738,0.942840142,0.922943059,0.935770604,2.215795975,2.309289708,2.2312272,2.321145735,2.39021619,2.309289708,2.414490286,2.321145735,Vincent 
Vincent (46).jpg,0.909773405,0.880052007,0.905143078,0.88391498,0.859414755,0.880052007,0.858427826,0.88391498,0.374160042,0.356904216,0.369644117,0.356155027,0.343700485,0.356904216,0.340139859,0.356155027,0.96136085,0.943485387,0.95587209,0.943452466,0.93203311,0.943485387,0.92209572,0.943452466,2.375320872,2.506713424,2.409539573,2.498940501,2.574170638,2.506713424,2.613111834,2.498940501,Vincent 
Vincent (47).jpg,0.915960442,0.893708811,0.919694448,0.894882437,0.867831612,0.893708811,0.87631339,0.894882437,0.424826066,0.409425629,0.42272702,0.409706493,0.396528476,0.409425629,0.394146037,0.409706493,0.953997215,0.938142777,0.955506118,0.936839937,0.917366218,0.938142777,0.919015612,0.936839937,2.181199774,2.277959213,2.177426896,2.275333455,2.367268163,2.277959213,2.367542713,2.275333455,Vincent 
Vincent (48).jpg,0.914327574,0.886135678,0.91697637,0.88721925,0.857745221,0.886135678,0.865811109,0.88721925,0.367667865,0.349805447,0.366093148,0.349203074,0.336195722,0.349805447,0.333873084,0.349203074,0.965701532,0.952117423,0.965770755,0.950464875,0.934937471,0.952117423,0.934942434,0.950464875,2.383165204,2.507124858,2.381786387,2.508962672,2.61149784,2.507124858,2.609270968,2.508962672,Vincent 
Vincent (49).jpg,0.914755095,0.888163475,0.913581981,0.887962522,0.86557377,0.888163475,0.864941694,0.887962522,0.364979812,0.347550791,0.362377816,0.347985137,0.335138067,0.347550791,0.332538115,0.347985137,0.966710147,0.953465717,0.964283227,0.952367558,0.942042156,0.953465717,0.934337306,0.952367558,2.39342097,2.512239834,2.402438582,2.510777111,2.594087863,2.512239834,2.613923271,2.510777111,Vincent 
Vincent (5).jpg,0.928386122,0.910259057,0.933966825,0.910563222,0.887777419,0.910259057,0.902708704,0.910563222,0.390447547,0.379390619,0.394391016,0.378680171,0.362631082,0.379390619,0.373240549,0.378680171,0.95610604,0.940366036,0.959999736,0.940270229,0.925694215,0.940366036,0.931328063,0.940270229,2.200537802,2.286285394,2.168294737,2.287239848,2.387799976,2.286285394,2.323102013,2.287239848,Vincent 
Vincent (50).jpg,0.899227796,0.87454404,0.905508554,0.874004274,0.844336316,0.87454404,0.859695681,0.874004274,0.348737146,0.33462516,0.34961316,0.332941073,0.319809406,0.33462516,0.322730369,0.332941073,0.961640883,0.949975332,0.962578923,0.94736064,0.933403429,0.949975332,0.935575173,0.94736064,2.482965894,2.585453061,2.466407884,2.594270965,2.690165424,2.585453061,2.662534066,2.594270965,Vincent 
Vincent (6).jpg,0.935159507,0.929150999,0.943895105,0.926898936,0.90556358,0.929150999,0.923773416,0.926898936,0.466068951,0.460222598,0.470328851,0.458689717,0.444642646,0.460222598,0.452945326,0.458689717,0.934399472,0.931613963,0.947106022,0.922891658,0.894497095,0.931613963,0.924871568,0.922891658,1.90920962,1.936577701,1.866563195,1.951228336,2.045163117,1.936577701,1.967958403,1.951228336,Vincent 
Vincent (7).jpg,0.954312254,0.938632277,0.949157234,0.938043276,0.928887649,0.938632277,0.920535714,0.938043276,0.451142262,0.436480459,0.443878433,0.437650694,0.432255134,0.436480459,0.420649226,0.437650694,0.97333671,0.963955093,0.970359828,0.962142591,0.956334406,0.963955093,0.949906427,0.962142591,1.955852784,2.037518904,1.98755993,2.045385817,2.088320932,2.037518904,2.135610755,2.045385817,Vincent 
Vincent (8).jpg,0.934200473,0.901210482,0.921101822,0.90743763,0.89078015,0.901210482,0.87331286,0.90743763,0.360364117,0.33972397,0.352411783,0.343641273,0.332786995,0.33972397,0.324161831,0.343641273,0.974850199,0.95805823,0.967389161,0.958872775,0.953580511,0.95805823,0.940608971,0.958872775,2.351308788,2.511861082,2.421054452,2.486805236,2.554666078,2.511861082,2.634463446,2.486805236,Vincent 
Vincent (9).jpg,0.906440337,0.868551714,0.891075874,0.879612171,0.862683824,0.868551714,0.836706574,0.879612171,0.349098366,0.326966829,0.3386785,0.332030714,0.323677141,0.326966829,0.309759002,0.332030714,0.969681247,0.953158945,0.961942872,0.957041409,0.950757083,0.953158945,0.933432114,0.957041409,2.460015617,2.62021811,2.535340754,2.57805592,2.63691298,2.62021811,2.74822663,2.57805592,Vincent 
